postcode,city,state,state_code
46791,Petaling Jaya,Selangor,SGR
46792,Petaling Jaya,Selangor,SGR
46793,Petaling Jaya,Selangor,SGR
46794,Petaling Jaya,Selangor,SGR
46795,Petaling Jaya,Selangor,SGR
46796,Petaling Jaya,Selangor,SGR
46797,Petaling Jaya,Selangor,SGR
46798,Petaling Jaya,Selangor,SGR
46799,Petaling Jaya,Selangor,SGR
46800,Petaling Jaya,Selangor,SGR
46801,Petaling Jaya,Selangor,SGR
46802,Petaling Jaya,Selangor,SGR
46803,Petaling Jaya,Selangor,SGR
46804,Petaling Jaya,Selangor,SGR
46805,Petaling Jaya,Selangor,SGR
46806,Petaling Jaya,Selangor,SGR
46860,Petaling Jaya,Selangor,SGR
46870,Petaling Jaya,Selangor,SGR
46960,Petaling Jaya,Selangor,SGR
46962,Petaling Jaya,Selangor,SGR
46964,Petaling Jaya,Selangor,SGR
46966,Petaling Jaya,Selangor,SGR
46968,Petaling Jaya,Selangor,SGR
46970,Petaling Jaya,Selangor,SGR
46972,Petaling Jaya,Selangor,SGR
46974,Petaling Jaya,Selangor,SGR
46976,Petaling Jaya,Selangor,SGR
46978,Petaling Jaya,Selangor,SGR
46990,Petaling Jaya,Selangor,SGR
47300,Petaling Jaya,Selangor,SGR
47301,Petaling Jaya,Selangor,SGR
47304,Petaling Jaya,Selangor,SGR
47307,Petaling Jaya,Selangor,SGR
47308,Petaling Jaya,Selangor,SGR
47309,Petaling Jaya,Selangor,SGR
47310,Petaling Jaya,Selangor,SGR
47400,Petaling Jaya,Selangor,SGR
47410,Petaling Jaya,Selangor,SGR
47430,Petaling Jaya,Selangor,SGR
47800,Petaling Jaya,Selangor,SGR
47801,Petaling Jaya,Selangor,SGR
47810,Petaling Jaya,Selangor,SGR
47820,Petaling Jaya,Selangor,SGR
47829,Petaling Jaya,Selangor,SGR
47830,Petaling Jaya,Selangor,SGR
47850,Petaling Jaya,Selangor,SGR
47100,Puchong,Selangor,SGR
47110,Puchong,Selangor,SGR
47120,Puchong,Selangor,SGR
47130,Puchong,Selangor,SGR
47140,Puchong,Selangor,SGR
47150,Puchong,Selangor,SGR
47160,Puchong,Selangor,SGR
47170,Puchong,Selangor,SGR
47180,Puchong,Selangor,SGR
47190,Puchong,Selangor,SGR
42960,Pulau Carey,Selangor,SGR
42999,Pulau Carey,Selangor,SGR
42900,Pulau Indah,Selangor,SGR
42907,Pulau Indah,Selangor,SGR
42920,Pulau Indah,Selangor,SGR
42940,Pulau Ketam,Selangor,SGR
44200,Rasa,Selangor,SGR
48000,Rawang,Selangor,SGR
48009,Rawang,Selangor,SGR
48010,Rawang,Selangor,SGR
48020,Rawang,Selangor,SGR
48050,Rawang,Selangor,SGR
48100,Rawang,Selangor,SGR
48300,Rawang,Selangor,SGR
48302,Rawang,Selangor,SGR
45200,Sabak Bernam,Selangor,SGR
45207,Sabak Bernam,Selangor,SGR
45209,Sabak Bernam,Selangor,SGR
45400,Sekinchan,Selangor,SGR
43500,Semenyih,Selangor,SGR
43900,Sepang,Selangor,SGR
43400,Serdang,Selangor,SGR
48200,Serendah,Selangor,SGR
48250,Serendah,Selangor,SGR
43300,Seri Kembangan,Selangor,SGR
43399,Seri Kembangan,Selangor,SGR
40000,Shah Alam,Selangor,SGR
40100,Shah Alam,Selangor,SGR
40140,Shah Alam,Selangor,SGR
40150,Shah Alam,Selangor,SGR
40160,Shah Alam,Selangor,SGR
40169,Shah Alam,Selangor,SGR
40170,Shah Alam,Selangor,SGR
40179,Shah Alam,Selangor,SGR
40200,Shah Alam,Selangor,SGR
40250,Shah Alam,Selangor,SGR
40300,Shah Alam,Selangor,SGR
40350,Shah Alam,Selangor,SGR
40400,Shah Alam,Selangor,SGR
40409,Shah Alam,Selangor,SGR
40410,Shah Alam,Selangor,SGR
40440,Shah Alam,Selangor,SGR
40450,Shah Alam,Selangor,SGR
40460,Shah Alam,Selangor,SGR
40470,Shah Alam,Selangor,SGR
40490,Shah Alam,Selangor,SGR
40500,Shah Alam,Selangor,SGR
40502,Shah Alam,Selangor,SGR
40503,Shah Alam,Selangor,SGR
40505,Shah Alam,Selangor,SGR
40512,Shah Alam,Selangor,SGR
40517,Shah Alam,Selangor,SGR
40520,Shah Alam,Selangor,SGR
40529,Shah Alam,Selangor,SGR
40542,Shah Alam,Selangor,SGR
40548,Shah Alam,Selangor,SGR
40550,Shah Alam,Selangor,SGR
40551,Shah Alam,Selangor,SGR
40560,Shah Alam,Selangor,SGR
40564,Shah Alam,Selangor,SGR
40570,Shah Alam,Selangor,SGR
40572,Shah Alam,Selangor,SGR
40576,Shah Alam,Selangor,SGR
40578,Shah Alam,Selangor,SGR
40582,Shah Alam,Selangor,SGR
40590,Shah Alam,Selangor,SGR
40592,Shah Alam,Selangor,SGR
40594,Shah Alam,Selangor,SGR
40596,Shah Alam,Selangor,SGR
40598,Shah Alam,Selangor,SGR
40600,Shah Alam,Selangor,SGR
40604,Shah Alam,Selangor,SGR
40607,Shah Alam,Selangor,SGR
40608,Shah Alam,Selangor,SGR
40610,Shah Alam,Selangor,SGR
40612,Shah Alam,Selangor,SGR
40620,Shah Alam,Selangor,SGR
40622,Shah Alam,Selangor,SGR
40626,Shah Alam,Selangor,SGR
40630,Shah Alam,Selangor,SGR
40632,Shah Alam,Selangor,SGR
40646,Shah Alam,Selangor,SGR
40648,Shah Alam,Selangor,SGR
40650,Shah Alam,Selangor,SGR
40660,Shah Alam,Selangor,SGR
40664,Shah Alam,Selangor,SGR
40670,Shah Alam,Selangor,SGR
40672,Shah Alam,Selangor,SGR
40673,Shah Alam,Selangor,SGR
40674,Shah Alam,Selangor,SGR
40675,Shah Alam,Selangor,SGR
40676,Shah Alam,Selangor,SGR
40680,Shah Alam,Selangor,SGR
40690,Shah Alam,Selangor,SGR
40700,Shah Alam,Selangor,SGR
40702,Shah Alam,Selangor,SGR
40704,Shah Alam,Selangor,SGR
40706,Shah Alam,Selangor,SGR
40708,Shah Alam,Selangor,SGR
40710,Shah Alam,Selangor,SGR
40712,Shah Alam,Selangor,SGR
40714,Shah Alam,Selangor,SGR
40716,Shah Alam,Selangor,SGR
40718,Shah Alam,Selangor,SGR
40720,Shah Alam,Selangor,SGR
40722,Shah Alam,Selangor,SGR
40724,Shah Alam,Selangor,SGR
40726,Shah Alam,Selangor,SGR
40728,Shah Alam,Selangor,SGR
40730,Shah Alam,Selangor,SGR
40732,Shah Alam,Selangor,SGR
40800,Shah Alam,Selangor,SGR
40802,Shah Alam,Selangor,SGR
40804,Shah Alam,Selangor,SGR
40806,Shah Alam,Selangor,SGR
40808,Shah Alam,Selangor,SGR
40810,Shah Alam,Selangor,SGR
40900,Shah Alam,Selangor,SGR
40912,Shah Alam,Selangor,SGR
40915,Shah Alam,Selangor,SGR
40990,Shah Alam,Selangor,SGR
42450,Shah Alam,Selangor,SGR
47200,Subang Airport,Selangor,SGR
47210,Subang Airport,Selangor,SGR
47500,Subang Jaya,Selangor,SGR
47507,Subang Jaya,Selangor,SGR
47510,Subang Jaya,Selangor,SGR
47600,Subang Jaya,Selangor,SGR
47601,Subang Jaya,Selangor,SGR
47610,Subang Jaya,Selangor,SGR
47618,Subang Jaya,Selangor,SGR
47620,Subang Jaya,Selangor,SGR
47630,Subang Jaya,Selangor,SGR
47640,Subang Jaya,Selangor,SGR
47650,Subang Jaya,Selangor,SGR
55555,Subang Jaya,Selangor,SGR
45100,Sungai Ayer Tawar,Selangor,SGR
45300,Sungai Besar,Selangor,SGR
47000,Sungai Buloh,Selangor,SGR
47020,Sungai Buloh,Selangor,SGR
47031,Sungai Buloh,Selangor,SGR
43950,Sungai Pelek,Selangor,SGR
43999,Sungai Pelek,Selangor,SGR
45500,Tanjong Karang,Selangor,SGR
42800,Tanjong Sepat,Selangor,SGR
42425,Telok Panglima Garang,Selangor,SGR
42500,Telok Panglima Garang,Selangor,SGR
42507,Telok Panglima Garang,Selangor,SGR
42509,Telok Panglima Garang,Selangor,SGR
