postcode,city,state,state_code
50684,Kuala Lumpur,Wp Kuala Lumpur,KUL
50688,Kuala Lumpur,Wp Kuala Lumpur,KUL
50694,Kuala Lumpur,Wp Kuala Lumpur,KUL
50700,Kuala Lumpur,Wp Kuala Lumpur,KUL
50702,Kuala Lumpur,Wp Kuala Lumpur,KUL
50704,Kuala Lumpur,Wp Kuala Lumpur,KUL
50706,Kuala Lumpur,Wp Kuala Lumpur,KUL
50708,Kuala Lumpur,Wp Kuala Lumpur,KUL
50710,Kuala Lumpur,Wp Kuala Lumpur,KUL
50712,Kuala Lumpur,Wp Kuala Lumpur,KUL
50714,Kuala Lumpur,Wp Kuala Lumpur,KUL
50716,Kuala Lumpur,Wp Kuala Lumpur,KUL
50718,Kuala Lumpur,Wp Kuala Lumpur,KUL
50720,Kuala Lumpur,Wp Kuala Lumpur,KUL
50722,Kuala Lumpur,Wp Kuala Lumpur,KUL
50724,Kuala Lumpur,Wp Kuala Lumpur,KUL
50726,Kuala Lumpur,Wp Kuala Lumpur,KUL
50728,Kuala Lumpur,Wp Kuala Lumpur,KUL
50730,Kuala Lumpur,Wp Kuala Lumpur,KUL
50732,Kuala Lumpur,Wp Kuala Lumpur,KUL
50734,Kuala Lumpur,Wp Kuala Lumpur,KUL
50736,Kuala Lumpur,Wp Kuala Lumpur,KUL
50738,Kuala Lumpur,Wp Kuala Lumpur,KUL
50740,Kuala Lumpur,Wp Kuala Lumpur,KUL
50742,Kuala Lumpur,Wp Kuala Lumpur,KUL
50744,Kuala Lumpur,Wp Kuala Lumpur,KUL
50746,Kuala Lumpur,Wp Kuala Lumpur,KUL
50748,Kuala Lumpur,Wp Kuala Lumpur,KUL
50750,Kuala Lumpur,Wp Kuala Lumpur,KUL
50752,Kuala Lumpur,Wp Kuala Lumpur,KUL
50754,Kuala Lumpur,Wp Kuala Lumpur,KUL
50758,Kuala Lumpur,Wp Kuala Lumpur,KUL
50760,Kuala Lumpur,Wp Kuala Lumpur,KUL
50762,Kuala Lumpur,Wp Kuala Lumpur,KUL
50764,Kuala Lumpur,Wp Kuala Lumpur,KUL
50766,Kuala Lumpur,Wp Kuala Lumpur,KUL
50768,Kuala Lumpur,Wp Kuala Lumpur,KUL
50770,Kuala Lumpur,Wp Kuala Lumpur,KUL
50772,Kuala Lumpur,Wp Kuala Lumpur,KUL
50774,Kuala Lumpur,Wp Kuala Lumpur,KUL
50776,Kuala Lumpur,Wp Kuala Lumpur,KUL
50778,Kuala Lumpur,Wp Kuala Lumpur,KUL
50780,Kuala Lumpur,Wp Kuala Lumpur,KUL
50782,Kuala Lumpur,Wp Kuala Lumpur,KUL
50784,Kuala Lumpur,Wp Kuala Lumpur,KUL
50786,Kuala Lumpur,Wp Kuala Lumpur,KUL
50788,Kuala Lumpur,Wp Kuala Lumpur,KUL
50790,Kuala Lumpur,Wp Kuala Lumpur,KUL
50792,Kuala Lumpur,Wp Kuala Lumpur,KUL
50794,Kuala Lumpur,Wp Kuala Lumpur,KUL
50796,Kuala Lumpur,Wp Kuala Lumpur,KUL
50798,Kuala Lumpur,Wp Kuala Lumpur,KUL
50800,Kuala Lumpur,Wp Kuala Lumpur,KUL
50802,Kuala Lumpur,Wp Kuala Lumpur,KUL
50804,Kuala Lumpur,Wp Kuala Lumpur,KUL
50806,Kuala Lumpur,Wp Kuala Lumpur,KUL
50808,Kuala Lumpur,Wp Kuala Lumpur,KUL
50810,Kuala Lumpur,Wp Kuala Lumpur,KUL
50812,Kuala Lumpur,Wp Kuala Lumpur,KUL
50814,Kuala Lumpur,Wp Kuala Lumpur,KUL
50816,Kuala Lumpur,Wp Kuala Lumpur,KUL
50818,Kuala Lumpur,Wp Kuala Lumpur,KUL
50901,Kuala Lumpur,Wp Kuala Lumpur,KUL
50902,Kuala Lumpur,Wp Kuala Lumpur,KUL
50903,Kuala Lumpur,Wp Kuala Lumpur,KUL
50904,Kuala Lumpur,Wp Kuala Lumpur,KUL
50906,Kuala Lumpur,Wp Kuala Lumpur,KUL
50907,Kuala Lumpur,Wp Kuala Lumpur,KUL
50908,Kuala Lumpur,Wp Kuala Lumpur,KUL
50909,Kuala Lumpur,Wp Kuala Lumpur,KUL
50910,Kuala Lumpur,Wp Kuala Lumpur,KUL
50911,Kuala Lumpur,Wp Kuala Lumpur,KUL
50912,Kuala Lumpur,Wp Kuala Lumpur,KUL
50913,Kuala Lumpur,Wp Kuala Lumpur,KUL
50914,Kuala Lumpur,Wp Kuala Lumpur,KUL
50915,Kuala Lumpur,Wp Kuala Lumpur,KUL
50916,Kuala Lumpur,Wp Kuala Lumpur,KUL
50917,Kuala Lumpur,Wp Kuala Lumpur,KUL
50918,Kuala Lumpur,Wp Kuala Lumpur,KUL
50919,Kuala Lumpur,Wp Kuala Lumpur,KUL
50920,Kuala Lumpur,Wp Kuala Lumpur,KUL
50921,Kuala Lumpur,Wp Kuala Lumpur,KUL
50922,Kuala Lumpur,Wp Kuala Lumpur,KUL
50923,Kuala Lumpur,Wp Kuala Lumpur,KUL
50924,Kuala Lumpur,Wp Kuala Lumpur,KUL
50925,Kuala Lumpur,Wp Kuala Lumpur,KUL
50926,Kuala Lumpur,Wp Kuala Lumpur,KUL
50927,Kuala Lumpur,Wp Kuala Lumpur,KUL
50928,Kuala Lumpur,Wp Kuala Lumpur,KUL
50929,Kuala Lumpur,Wp Kuala Lumpur,KUL
50930,Kuala Lumpur,Wp Kuala Lumpur,KUL
50931,Kuala Lumpur,Wp Kuala Lumpur,KUL
50932,Kuala Lumpur,Wp Kuala Lumpur,KUL
50933,Kuala Lumpur,Wp Kuala Lumpur,KUL
50934,Kuala Lumpur,Wp Kuala Lumpur,KUL
50935,Kuala Lumpur,Wp Kuala Lumpur,KUL
50936,Kuala Lumpur,Wp Kuala Lumpur,KUL
50937,Kuala Lumpur,Wp Kuala Lumpur,KUL
50938,Kuala Lumpur,Wp Kuala Lumpur,KUL
50939,Kuala Lumpur,Wp Kuala Lumpur,KUL
50940,Kuala Lumpur,Wp Kuala Lumpur,KUL
50941,Kuala Lumpur,Wp Kuala Lumpur,KUL
50942,Kuala Lumpur,Wp Kuala Lumpur,KUL
50943,Kuala Lumpur,Wp Kuala Lumpur,KUL
50944,Kuala Lumpur,Wp Kuala Lumpur,KUL
50945,Kuala Lumpur,Wp Kuala Lumpur,KUL
50946,Kuala Lumpur,Wp Kuala Lumpur,KUL
50947,Kuala Lumpur,Wp Kuala Lumpur,KUL
50948,Kuala Lumpur,Wp Kuala Lumpur,KUL
50949,Kuala Lumpur,Wp Kuala Lumpur,KUL
50950,Kuala Lumpur,Wp Kuala Lumpur,KUL
50988,Kuala Lumpur,Wp Kuala Lumpur,KUL
50989,Kuala Lumpur,Wp Kuala Lumpur,KUL
50990,Kuala Lumpur,Wp Kuala Lumpur,KUL
51000,Kuala Lumpur,Wp Kuala Lumpur,KUL
51100,Kuala Lumpur,Wp Kuala Lumpur,KUL
51200,Kuala Lumpur,Wp Kuala Lumpur,KUL
51300,Kuala Lumpur,Wp Kuala Lumpur,KUL
51640,Kuala Lumpur,Wp Kuala Lumpur,KUL
51700,Kuala Lumpur,Wp Kuala Lumpur,KUL
51800,Kuala Lumpur,Wp Kuala Lumpur,KUL
51900,Kuala Lumpur,Wp Kuala Lumpur,KUL
51990,Kuala Lumpur,Wp Kuala Lumpur,KUL
52000,Kuala Lumpur,Wp Kuala Lumpur,KUL
52100,Kuala Lumpur,Wp Kuala Lumpur,KUL
52109,Kuala Lumpur,Wp Kuala Lumpur,KUL
52200,Kuala Lumpur,Wp Kuala Lumpur,KUL
52210,Kuala Lumpur,Wp Kuala Lumpur,KUL
52220,Kuala Lumpur,Wp Kuala Lumpur,KUL
53000,Kuala Lumpur,Wp Kuala Lumpur,KUL
53100,Kuala Lumpur,Wp Kuala Lumpur,KUL
53200,Kuala Lumpur,Wp Kuala Lumpur,KUL
53500,Kuala Lumpur,Wp Kuala Lumpur,KUL
53700,Kuala Lumpur,Wp Kuala Lumpur,KUL
53800,Kuala Lumpur,Wp Kuala Lumpur,KUL
53990,Kuala Lumpur,Wp Kuala Lumpur,KUL
54000,Kuala Lumpur,Wp Kuala Lumpur,KUL
54050,Kuala Lumpur,Wp Kuala Lumpur,KUL
54100,Kuala Lumpur,Wp Kuala Lumpur,KUL
54200,Kuala Lumpur,Wp Kuala Lumpur,KUL
54540,Kuala Lumpur,Wp Kuala Lumpur,KUL
55000,Kuala Lumpur,Wp Kuala Lumpur,KUL
55100,Kuala Lumpur,Wp Kuala Lumpur,KUL
55188,Kuala Lumpur,Wp Kuala Lumpur,KUL
55200,Kuala Lumpur,Wp Kuala Lumpur,KUL
55220,Kuala Lumpur,Wp Kuala Lumpur,KUL
55300,Kuala Lumpur,Wp Kuala Lumpur,KUL
55330,Kuala Lumpur,Wp Kuala Lumpur,KUL
55700,Kuala Lumpur,Wp Kuala Lumpur,KUL
55710,Kuala Lumpur,Wp Kuala Lumpur,KUL
55720,Kuala Lumpur,Wp Kuala Lumpur,KUL
55900,Kuala Lumpur,Wp Kuala Lumpur,KUL
55902,Kuala Lumpur,Wp Kuala Lumpur,KUL
55904,Kuala Lumpur,Wp Kuala Lumpur,KUL
55906,Kuala Lumpur,Wp Kuala Lumpur,KUL
55908,Kuala Lumpur,Wp Kuala Lumpur,KUL
55910,Kuala Lumpur,Wp Kuala Lumpur,KUL
55912,Kuala Lumpur,Wp Kuala Lumpur,KUL
55914,Kuala Lumpur,Wp Kuala Lumpur,KUL
55916,Kuala Lumpur,Wp Kuala Lumpur,KUL
55918,Kuala Lumpur,Wp Kuala Lumpur,KUL
55920,Kuala Lumpur,Wp Kuala Lumpur,KUL
55922,Kuala Lumpur,Wp Kuala Lumpur,KUL
55924,Kuala Lumpur,Wp Kuala Lumpur,KUL
55926,Kuala Lumpur,Wp Kuala Lumpur,KUL
55928,Kuala Lumpur,Wp Kuala Lumpur,KUL
55930,Kuala Lumpur,Wp Kuala Lumpur,KUL
55932,Kuala Lumpur,Wp Kuala Lumpur,KUL
55934,Kuala Lumpur,Wp Kuala Lumpur,KUL
55990,Kuala Lumpur,Wp Kuala Lumpur,KUL
56000,Kuala Lumpur,Wp Kuala Lumpur,KUL
56100,Kuala Lumpur,Wp Kuala Lumpur,KUL
57000,Kuala Lumpur,Wp Kuala Lumpur,KUL
57100,Kuala Lumpur,Wp Kuala Lumpur,KUL
57200,Kuala Lumpur,Wp Kuala Lumpur,KUL
57700,Kuala Lumpur,Wp Kuala Lumpur,KUL
57990,Kuala Lumpur,Wp Kuala Lumpur,KUL
58000,Kuala Lumpur,Wp Kuala Lumpur,KUL
58100,Kuala Lumpur,Wp Kuala Lumpur,KUL
58200,Kuala Lumpur,Wp Kuala Lumpur,KUL
58209,Kuala Lumpur,Wp Kuala Lumpur,KUL
58700,Kuala Lumpur,Wp Kuala Lumpur,KUL
58990,Kuala Lumpur,Wp Kuala Lumpur,KUL
59000,Kuala Lumpur,Wp Kuala Lumpur,KUL
59001,Kuala Lumpur,Wp Kuala Lumpur,KUL
59100,Kuala Lumpur,Wp Kuala Lumpur,KUL
59200,Kuala Lumpur,Wp Kuala Lumpur,KUL
59206,Kuala Lumpur,Wp Kuala Lumpur,KUL
59700,Kuala Lumpur,Wp Kuala Lumpur,KUL
59800,Kuala Lumpur,Wp Kuala Lumpur,KUL
59990,Kuala Lumpur,Wp Kuala Lumpur,KUL
60000,Kuala Lumpur,Wp Kuala Lumpur,KUL
53300,Setapak,Wp Kuala Lumpur,KUL
